name,sportId,typeId,marketName,type,enabled,minOdds,maxOdds,addedSpread,primaryBookmaker,secondaryBookmaker,percentageDiffForLines
FIBA - AfroBasket,20225,10061,1st Half Total Points,Total,true,0.95,0.05,2,,,
FIBA - AfroBasket,20225,10062,2nd Half Total Points,Total,true,0.95,0.05,2,,,
FIBA - AfroBasket,20225,10021,1st Quarter Moneyline,Moneyline,true,0.99,0.01,2,,,
FIBA - AfroBasket,20225,10022,2nd Quarter Moneyline,Moneyline,true,0.99,0.01,2,,,
FIBA - AfroBasket,20225,10023,3rd Quarter Moneyline,Moneyline,true,0.99,0.01,2,,,
FIBA - AfroBasket,20225,10024,4th Quarter Moneyline,Moneyline,true,0.99,0.01,2,,,
FIBA - AfroBasket,20225,10051,1st Half Moneyline,Moneyline,true,0.99,0.01,2,,,
FIBA - AfroBasket,20225,10052,2nd Half Moneyline,Moneyline,true,0.99,0.01,2,,,
FIBA - AfroBasket,20225,10111,1st Quarter Team Total,Total,true,0.95,0.05,2,,,
FIBA - AfroBasket,20225,10112,1st Quarter Team Total,Total,true,0.95,0.05,2,,,
FIBA - AfroBasket,20225,10211,2nd Quarter Team Total,Total,true,0.95,0.05,2,,,
FIBA - AfroBasket,20225,10212,2nd Quarter Team Total,Total,true,0.95,0.05,2,,,
FIBA - AfroBasket,20225,10311,3rd Quarter Team Total,Total,true,0.95,0.05,2,,,
FIBA - AfroBasket,20225,10312,3rd Quarter Team Total,Total,true,0.95,0.05,2,,,
FIBA - AfroBasket,20225,10411,4th Quarter Team Total,Total,true,0.95,0.05,2,,,
FIBA - AfroBasket,20225,10412,4th Quarter Team Total,Total,true,0.95,0.05,2,,,
ABA League,20227,0,Moneyline,Moneyline,true,0.95,0.05,2,,,
ABA League,20227,10001,Point Spread,Spread,true,0.95,0.05,2,,,
ABA League,20227,10002,Total Points,Total,true,0.95,0.05,2,,,
ABA League,20227,10017,Team Total,Total,true,0.95,0.05,2,,,
ABA League,20227,10018,Team Total,Total,true,0.95,0.05,2,,,
ABA League,20227,10031,1st Quarter Total Points,Total,true,0.95,0.05,2,,,
ABA League,20227,10032,2nd Quarter Total Points,Total,true,0.95,0.05,2,,,
ABA League,20227,10033,3rd Quarter Total Points,Total,true,0.95,0.05,2,,,
ABA League,20227,10034,4th Quarter Total Points,Total,true,0.95,0.05,2,,,
ABA League,20227,10041,1st Quarter Point Spread,Spread,true,0.95,0.05,2,,,
ABA League,20227,10042,2nd Quarter Point Spread,Spread,true,0.95,0.05,2,,,
ABA League,20227,10043,3rd Quarter Point Spread,Spread,true,0.95,0.05,2,,,
ABA League,20227,10044,4th Quarter Point Spread,Spread,true,0.95,0.05,2,,,
ABA League,20227,10071,1st Half Point Spread,Spread,true,0.95,0.05,2,,,
ABA League,20227,10072,2nd Half Point Spread,Spread,true,0.95,0.05,2,,,
ABA League,20227,10061,1st Half Total Points,Total,true,0.95,0.05,2,,,
ABA League,20227,10062,2nd Half Total Points,Total,true,0.95,0.05,2,,,
ABA League,20227,10021,1st Quarter Moneyline,Moneyline,true,0.99,0.01,2,,,
ABA League,20227,10022,2nd Quarter Moneyline,Moneyline,true,0.99,0.01,2,,,
ABA League,20227,10023,3rd Quarter Moneyline,Moneyline,true,0.99,0.01,2,,,
ABA League,20227,10024,4th Quarter Moneyline,Moneyline,true,0.99,0.01,2,,,
ABA League,20227,10051,1st Half Moneyline,Moneyline,true,0.99,0.01,2,,,
ABA League,20227,10052,2nd Half Moneyline,Moneyline,true,0.99,0.01,2,,,
ABA League,20227,10111,1st Quarter Team Total,Total,true,0.95,0.05,2,,,
ABA League,20227,10112,1st Quarter Team Total,Total,true,0.95,0.05,2,,,
ABA League,20227,10211,2nd Quarter Team Total,Total,true,0.95,0.05,2,,,
ABA League,20227,10212,2nd Quarter Team Total,Total,true,0.95,0.05,2,,,
ABA League,20227,10311,3rd Quarter Team Total,Total,true,0.95,0.05,2,,,
ABA League,20227,10312,3rd Quarter Team Total,Total,true,0.95,0.05,2,,,
ABA League,20227,10411,4th Quarter Team Total,Total,true,0.95,0.05,2,,,
ABA League,20227,10412,4th Quarter Team Total,Total,true,0.95,0.05,2,,,
Eurocup,20200,0,Moneyline,Moneyline,true,0.95,0.05,2,,,
Eurocup,20200,10001,Point Spread,Spread,true,0.95,0.05,2,,,
Eurocup,20200,10002,Total Points,Total,true,0.95,0.05,2,,,
Eurocup,20200,10017,Team Total,Total,true,0.95,0.05,2,,,
Eurocup,20200,10018,Team Total,Total,true,0.95,0.05,2,,,
Eurocup,20200,10031,1st Quarter Total Points,Total,true,0.95,0.05,2,,,
Eurocup,20200,10032,2nd Quarter Total Points,Total,true,0.95,0.05,2,,,
Eurocup,20200,10033,3rd Quarter Total Points,Total,true,0.95,0.05,2,,,
Eurocup,20200,10034,4th Quarter Total Points,Total,true,0.95,0.05,2,,,
Eurocup,20200,10041,1st Quarter Point Spread,Spread,true,0.95,0.05,2,,,
Eurocup,20200,10042,2nd Quarter Point Spread,Spread,true,0.95,0.05,2,,,
Eurocup,20200,10043,3rd Quarter Point Spread,Spread,true,0.95,0.05,2,,,
Eurocup,20200,10044,4th Quarter Point Spread,Spread,true,0.95,0.05,2,,,
Eurocup,20200,10071,1st Half Point Spread,Spread,true,0.95,0.05,2,,,
Eurocup,20200,10072,2nd Half Point Spread,Spread,true,0.95,0.05,2,,,
Eurocup,20200,10061,1st Half Total Points,Total,true,0.95,0.05,2,,,
Eurocup,20200,10062,2nd Half Total Points,Total,true,0.95,0.05,2,,,
Eurocup,20200,10021,1st Quarter Moneyline,Moneyline,true,0.99,0.01,2,,,
Eurocup,20200,10022,2nd Quarter Moneyline,Moneyline,true,0.99,0.01,2,,,
Eurocup,20200,10023,3rd Quarter Moneyline,Moneyline,true,0.99,0.01,2,,,
Eurocup,20200,10024,4th Quarter Moneyline,Moneyline,true,0.99,0.01,2,,,
Eurocup,20200,10051,1st Half Moneyline,Moneyline,true,0.99,0.01,2,,,
Eurocup,20200,10052,2nd Half Moneyline,Moneyline,true,0.99,0.01,2,,,
Eurocup,20200,10111,1st Quarter Team Total,Total,true,0.95,0.05,2,,,
Eurocup,20200,10112,1st Quarter Team Total,Total,true,0.95,0.05,2,,,
Eurocup,20200,10211,2nd Quarter Team Total,Total,true,0.95,0.05,2,,,
Eurocup,20200,10212,2nd Quarter Team Total,Total,true,0.95,0.05,2,,,
Eurocup,20200,10311,3rd Quarter Team Total,Total,true,0.95,0.05,2,,,
Eurocup,20200,10312,3rd Quarter Team Total,Total,true,0.95,0.05,2,,,
Eurocup,20200,10411,4th Quarter Team Total,Total,true,0.95,0.05,2,,,
Eurocup,20200,10412,4th Quarter Team Total,Total,true,0.95,0.05,2,,,
International Champions League,20218,0,Moneyline,Moneyline,true,0.95,0.05,2,,,
International Champions League,20218,10001,Point Spread,Spread,true,0.95,0.05,2,,,
International Champions League,20218,10002,Total Points,Total,true,0.95,0.05,2,,,
International Champions League,20218,10017,Team Total,Total,true,0.95,0.05,2,,,
International Champions League,20218,10018,Team Total,Total,true,0.95,0.05,2,,,
International Champions League,20218,10031,1st Quarter Total Points,Total,true,0.95,0.05,2,,,
International Champions League,20218,10032,2nd Quarter Total Points,Total,true,0.95,0.05,2,,,
International Champions League,20218,10033,3rd Quarter Total Points,Total,true,0.95,0.05,2,,,
International Champions League,20218,10034,4th Quarter Total Points,Total,true,0.95,0.05,2,,,
International Champions League,20218,10041,1st Quarter Point Spread,Spread,true,0.95,0.05,2,,,
International Champions League,20218,10042,2nd Quarter Point Spread,Spread,true,0.95,0.05,2,,,
International Champions League,20218,10043,3rd Quarter Point Spread,Spread,true,0.95,0.05,2,,,
International Champions League,20218,10044,4th Quarter Point Spread,Spread,true,0.95,0.05,2,,,
International Champions League,20218,10071,1st Half Point Spread,Spread,true,0.95,0.05,2,,,
International Champions League,20218,10072,2nd Half Point Spread,Spread,true,0.95,0.05,2,,,
International Champions League,20218,10061,1st Half Total Points,Total,true,0.95,0.05,2,,,
International Champions League,20218,10062,2nd Half Total Points,Total,true,0.95,0.05,2,,,
International Champions League,20218,10021,1st Quarter Moneyline,Moneyline,true,0.99,0.01,2,,,
International Champions League,20218,10022,2nd Quarter Moneyline,Moneyline,true,0.99,0.01,2,,,
International Champions League,20218,10023,3rd Quarter Moneyline,Moneyline,true,0.99,0.01,2,,,
International Champions League,20218,10024,4th Quarter Moneyline,Moneyline,true,0.99,0.01,2,,,
International Champions League,20218,10051,1st Half Moneyline,Moneyline,true,0.99,0.01,2,,,
International Champions League,20218,10052,2nd Half Moneyline,Moneyline,true,0.99,0.01,2,,,
International Champions League,20218,10111,1st Quarter Team Total,Total,true,0.95,0.05,2,,,
International Champions League,20218,10112,1st Quarter Team Total,Total,true,0.95,0.05,2,,,
International Champions League,20218,10211,2nd Quarter Team Total,Total,true,0.95,0.05,2,,,
International Champions League,20218,10212,2nd Quarter Team Total,Total,true,0.95,0.05,2,,,
International Champions League,20218,10311,3rd Quarter Team Total,Total,true,0.95,0.05,2,,,
International Champions League,20218,10312,3rd Quarter Team Total,Total,true,0.95,0.05,2,,,
International Champions League,20218,10411,4th Quarter Team Total,Total,true,0.95,0.05,2,,,
International Champions League,20218,10412,4th Quarter Team Total,Total,true,0.95,0.05,2,,,
PDC - World Championship,20326,0,Moneyline,Moneyline,true,0.95,0.05,3,,,
