name,sportId,typeId,marketName,type,enabled,minOdds,maxOdds,addedSpread,primaryBookmaker,secondaryBookmaker
CONCACAF_GOLD_CUP,20516,10231,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
COSAFA_CUP,20555,0,Moneyline,Moneyline,true,0.95,0.05,0,,
COSAFA_CUP,20555,10001,Asian Handicap,Spread,true,0.95,0.05,0,draftkings,1xbet
COSAFA_CUP,20555,10002,Total Goals,Total,true,0.95,0.05,0,,
COSAFA_CUP,20555,10003,Double Chance,Double Chance,true,0.99,0.01,0,draftkings,betano
COSAFA_CUP,20555,10009,Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,draftkings,betano
COSAFA_CUP,20555,10010,Draw No Bet,Moneyline,true,0.95,0.05,0,draftkings,betano
COSAFA_CUP,20555,10015,1st Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
COSAFA_CUP,20555,10016,2nd Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
COSAFA_CUP,20555,10017,Team Total,Total,true,0.95,0.05,0,,
COSAFA_CUP,20555,10018,Team Total,Total,true,0.95,0.05,0,,
COSAFA_CUP,20555,10021,1st Half Moneyline,Moneyline,true,0.99,0.01,0,,
COSAFA_CUP,20555,10022,2nd Half Moneyline,Moneyline,true,0.99,0.01,0,,
COSAFA_CUP,20555,10031,1st Half Total Goals,Total,true,0.95,0.05,0,,
COSAFA_CUP,20555,10032,2nd Half Total Goals,Total,true,0.95,0.05,0,,
COSAFA_CUP,20555,10100,Correct Score,Correct Score,true,0.99,0.01,0,draftkings,betano
COSAFA_CUP,20555,10101,1st Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
COSAFA_CUP,20555,10102,2nd Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
COSAFA_CUP,20555,10111,1st Half Team Total,Total,true,0.95,0.05,0,,
COSAFA_CUP,20555,10112,1st Half Team Total,Total,true,0.95,0.05,0,,
COSAFA_CUP,20555,10121,1st Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
COSAFA_CUP,20555,10122,2nd Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
COSAFA_CUP,20555,10163,1st Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
COSAFA_CUP,20555,10164,2nd Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
COSAFA_CUP,20555,10211,2nd Half Team Total,Total,true,0.95,0.05,0,,
COSAFA_CUP,20555,10212,2nd Half Team Total,Total,true,0.95,0.05,0,,
COSAFA_CUP,20555,10222,Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
COSAFA_CUP,20555,10223,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
COSAFA_CUP,20555,10224,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
COSAFA_CUP,20555,10226,1st Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
COSAFA_CUP,20555,10227,2nd Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
COSAFA_CUP,20555,10228,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
COSAFA_CUP,20555,10229,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
COSAFA_CUP,20555,10230,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
COSAFA_CUP,20555,10231,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
KOREA_K1_LEAGUE,20603,0,Moneyline,Moneyline,true,0.95,0.05,0,,
KOREA_K1_LEAGUE,20603,10001,Asian Handicap,Spread,true,0.95,0.05,0,draftkings,1xbet
KOREA_K1_LEAGUE,20603,10002,Total Goals,Total,true,0.95,0.05,0,,
KOREA_K1_LEAGUE,20603,10003,Double Chance,Double Chance,true,0.99,0.01,0,draftkings,betano
KOREA_K1_LEAGUE,20603,10009,Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,draftkings,betano
KOREA_K1_LEAGUE,20603,10010,Draw No Bet,Moneyline,true,0.95,0.05,0,draftkings,betano
KOREA_K1_LEAGUE,20603,10015,1st Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
KOREA_K1_LEAGUE,20603,10016,2nd Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
KOREA_K1_LEAGUE,20603,10017,Team Total,Total,true,0.95,0.05,0,,
KOREA_K1_LEAGUE,20603,10018,Team Total,Total,true,0.95,0.05,0,,
KOREA_K1_LEAGUE,20603,10021,1st Half Moneyline,Moneyline,true,0.99,0.01,0,,
KOREA_K1_LEAGUE,20603,10022,2nd Half Moneyline,Moneyline,true,0.99,0.01,0,,
KOREA_K1_LEAGUE,20603,10031,1st Half Total Goals,Total,true,0.95,0.05,0,,
KOREA_K1_LEAGUE,20603,10032,2nd Half Total Goals,Total,true,0.95,0.05,0,,
KOREA_K1_LEAGUE,20603,10100,Correct Score,Correct Score,true,0.99,0.01,0,draftkings,betano
KOREA_K1_LEAGUE,20603,10101,1st Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
KOREA_K1_LEAGUE,20603,10102,2nd Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
KOREA_K1_LEAGUE,20603,10111,1st Half Team Total,Total,true,0.95,0.05,0,,
KOREA_K1_LEAGUE,20603,10112,1st Half Team Total,Total,true,0.95,0.05,0,,
KOREA_K1_LEAGUE,20603,10121,1st Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
KOREA_K1_LEAGUE,20603,10122,2nd Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
KOREA_K1_LEAGUE,20603,10163,1st Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
KOREA_K1_LEAGUE,20603,10164,2nd Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
KOREA_K1_LEAGUE,20603,10211,2nd Half Team Total,Total,true,0.95,0.05,0,,
KOREA_K1_LEAGUE,20603,10212,2nd Half Team Total,Total,true,0.95,0.05,0,,
KOREA_K1_LEAGUE,20603,10222,Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
KOREA_K1_LEAGUE,20603,10223,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
KOREA_K1_LEAGUE,20603,10224,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
KOREA_K1_LEAGUE,20603,10226,1st Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
KOREA_K1_LEAGUE,20603,10227,2nd Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
KOREA_K1_LEAGUE,20603,10228,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
KOREA_K1_LEAGUE,20603,10229,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
KOREA_K1_LEAGUE,20603,10230,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
KOREA_K1_LEAGUE,20603,10231,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
URUGUAY_PRIMERA_DIVISION,20127,0,Moneyline,Moneyline,true,0.95,0.05,0,,
URUGUAY_PRIMERA_DIVISION,20127,10001,Asian Handicap,Spread,true,0.95,0.05,0,draftkings,1xbet
URUGUAY_PRIMERA_DIVISION,20127,10002,Total Goals,Total,true,0.95,0.05,0,,
URUGUAY_PRIMERA_DIVISION,20127,10003,Double Chance,Double Chance,true,0.99,0.01,0,draftkings,betano
URUGUAY_PRIMERA_DIVISION,20127,10009,Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,draftkings,betano
URUGUAY_PRIMERA_DIVISION,20127,10010,Draw No Bet,Moneyline,true,0.95,0.05,0,draftkings,betano
URUGUAY_PRIMERA_DIVISION,20127,10015,1st Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
URUGUAY_PRIMERA_DIVISION,20127,10016,2nd Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
URUGUAY_PRIMERA_DIVISION,20127,10017,Team Total,Total,true,0.95,0.05,0,,
URUGUAY_PRIMERA_DIVISION,20127,10018,Team Total,Total,true,0.95,0.05,0,,
URUGUAY_PRIMERA_DIVISION,20127,10021,1st Half Moneyline,Moneyline,true,0.99,0.01,0,,
URUGUAY_PRIMERA_DIVISION,20127,10022,2nd Half Moneyline,Moneyline,true,0.99,0.01,0,,
URUGUAY_PRIMERA_DIVISION,20127,10031,1st Half Total Goals,Total,true,0.95,0.05,0,,
URUGUAY_PRIMERA_DIVISION,20127,10032,2nd Half Total Goals,Total,true,0.95,0.05,0,,
URUGUAY_PRIMERA_DIVISION,20127,10100,Correct Score,Correct Score,true,0.99,0.01,0,draftkings,betano
URUGUAY_PRIMERA_DIVISION,20127,10101,1st Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
URUGUAY_PRIMERA_DIVISION,20127,10102,2nd Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
URUGUAY_PRIMERA_DIVISION,20127,10111,1st Half Team Total,Total,true,0.95,0.05,0,,
URUGUAY_PRIMERA_DIVISION,20127,10112,1st Half Team Total,Total,true,0.95,0.05,0,,
URUGUAY_PRIMERA_DIVISION,20127,10121,1st Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
URUGUAY_PRIMERA_DIVISION,20127,10122,2nd Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
URUGUAY_PRIMERA_DIVISION,20127,10163,1st Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
URUGUAY_PRIMERA_DIVISION,20127,10164,2nd Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
URUGUAY_PRIMERA_DIVISION,20127,10211,2nd Half Team Total,Total,true,0.95,0.05,0,,
URUGUAY_PRIMERA_DIVISION,20127,10212,2nd Half Team Total,Total,true,0.95,0.05,0,,
URUGUAY_PRIMERA_DIVISION,20127,10222,Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
URUGUAY_PRIMERA_DIVISION,20127,10223,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
URUGUAY_PRIMERA_DIVISION,20127,10224,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
URUGUAY_PRIMERA_DIVISION,20127,10226,1st Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
URUGUAY_PRIMERA_DIVISION,20127,10227,2nd Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
URUGUAY_PRIMERA_DIVISION,20127,10228,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
URUGUAY_PRIMERA_DIVISION,20127,10229,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
URUGUAY_PRIMERA_DIVISION,20127,10230,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
URUGUAY_PRIMERA_DIVISION,20127,10231,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Chile Primera,20104,0,Moneyline,Moneyline,true,0.95,0.05,0,,
Chile Primera,20104,10001,Asian Handicap,Spread,true,0.95,0.05,0,draftkings,1xbet
Chile Primera,20104,10002,Total Goals,Total,true,0.95,0.05,0,,
Chile Primera,20104,10003,Double Chance,Double Chance,true,0.99,0.01,0,draftkings,betano
Chile Primera,20104,10009,Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,draftkings,betano
Chile Primera,20104,10010,Draw No Bet,Moneyline,true,0.95,0.05,0,draftkings,betano
Chile Primera,20104,10015,1st Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
Chile Primera,20104,10016,2nd Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
Chile Primera,20104,10017,Team Total,Total,true,0.95,0.05,0,,
Chile Primera,20104,10018,Team Total,Total,true,0.95,0.05,0,,
Chile Primera,20104,10021,1st Half Moneyline,Moneyline,true,0.99,0.01,0,,
Chile Primera,20104,10022,2nd Half Moneyline,Moneyline,true,0.99,0.01,0,,
Chile Primera,20104,10031,1st Half Total Goals,Total,true,0.95,0.05,0,,
Chile Primera,20104,10032,2nd Half Total Goals,Total,true,0.95,0.05,0,,
Chile Primera,20104,10100,Correct Score,Correct Score,true,0.99,0.01,0,draftkings,betano
Chile Primera,20104,10101,1st Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
Chile Primera,20104,10102,2nd Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
Chile Primera,20104,10111,1st Half Team Total,Total,true,0.95,0.05,0,,
Chile Primera,20104,10112,1st Half Team Total,Total,true,0.95,0.05,0,,
Chile Primera,20104,10121,1st Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
Chile Primera,20104,10122,2nd Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
Chile Primera,20104,10163,1st Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
Chile Primera,20104,10164,2nd Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
Chile Primera,20104,10211,2nd Half Team Total,Total,true,0.95,0.05,0,,
Chile Primera,20104,10212,2nd Half Team Total,Total,true,0.95,0.05,0,,
Chile Primera,20104,10222,Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
Chile Primera,20104,10223,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Chile Primera,20104,10224,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Chile Primera,20104,10226,1st Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
Chile Primera,20104,10227,2nd Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
Chile Primera,20104,10228,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Chile Primera,20104,10229,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Chile Primera,20104,10230,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Chile Primera,20104,10231,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
UEFA - European Championship U21,20712,0,Moneyline,Moneyline,true,0.95,0.05,0,,
UEFA - European Championship U21,20712,10001,Asian Handicap,Spread,true,0.95,0.05,0,draftkings,1xbet
UEFA - European Championship U21,20712,10002,Total Goals,Total,true,0.95,0.05,0,,
UEFA - European Championship U21,20712,10003,Double Chance,Double Chance,true,0.99,0.01,0,draftkings,betano
UEFA - European Championship U21,20712,10009,Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,draftkings,betano
UEFA - European Championship U21,20712,10010,Draw No Bet,Moneyline,true,0.95,0.05,0,draftkings,betano
UEFA - European Championship U21,20712,10015,1st Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
UEFA - European Championship U21,20712,10016,2nd Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
UEFA - European Championship U21,20712,10017,Team Total,Total,true,0.95,0.05,0,,
UEFA - European Championship U21,20712,10018,Team Total,Total,true,0.95,0.05,0,,
UEFA - European Championship U21,20712,10021,1st Half Moneyline,Moneyline,true,0.99,0.01,0,,
UEFA - European Championship U21,20712,10022,2nd Half Moneyline,Moneyline,true,0.99,0.01,0,,
UEFA - European Championship U21,20712,10031,1st Half Total Goals,Total,true,0.95,0.05,0,,
UEFA - European Championship U21,20712,10032,2nd Half Total Goals,Total,true,0.95,0.05,0,,
UEFA - European Championship U21,20712,10100,Correct Score,Correct Score,true,0.99,0.01,0,draftkings,betano
UEFA - European Championship U21,20712,10101,1st Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
UEFA - European Championship U21,20712,10102,2nd Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
UEFA - European Championship U21,20712,10111,1st Half Team Total,Total,true,0.95,0.05,0,,
UEFA - European Championship U21,20712,10112,1st Half Team Total,Total,true,0.95,0.05,0,,
UEFA - European Championship U21,20712,10121,1st Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
UEFA - European Championship U21,20712,10122,2nd Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
UEFA - European Championship U21,20712,10163,1st Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
UEFA - European Championship U21,20712,10164,2nd Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
UEFA - European Championship U21,20712,10211,2nd Half Team Total,Total,true,0.95,0.05,0,,
UEFA - European Championship U21,20712,10212,2nd Half Team Total,Total,true,0.95,0.05,0,,
UEFA - European Championship U21,20712,10222,Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
UEFA - European Championship U21,20712,10223,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
UEFA - European Championship U21,20712,10224,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
UEFA - European Championship U21,20712,10226,1st Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
UEFA - European Championship U21,20712,10227,2nd Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
UEFA - European Championship U21,20712,10228,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
UEFA - European Championship U21,20712,10229,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
UEFA - European Championship U21,20712,10230,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
UEFA - European Championship U21,20712,10231,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
UEFA - European Championship Women,20713,0,Moneyline,Moneyline,true,0.95,0.05,0,,
UEFA - European Championship Women,20713,10001,Asian Handicap,Spread,true,0.95,0.05,0,draftkings,1xbet
UEFA - European Championship Women,20713,10002,Total Goals,Total,true,0.95,0.05,0,,
UEFA - European Championship Women,20713,10003,Double Chance,Double Chance,true,0.99,0.01,0,draftkings,betano
UEFA - European Championship Women,20713,10009,Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,draftkings,betano
UEFA - European Championship Women,20713,10010,Draw No Bet,Moneyline,true,0.95,0.05,0,draftkings,betano
UEFA - European Championship Women,20713,10015,1st Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
UEFA - European Championship Women,20713,10016,2nd Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
UEFA - European Championship Women,20713,10017,Team Total,Total,true,0.95,0.05,0,,
UEFA - European Championship Women,20713,10018,Team Total,Total,true,0.95,0.05,0,,
UEFA - European Championship Women,20713,10021,1st Half Moneyline,Moneyline,true,0.99,0.01,0,,
UEFA - European Championship Women,20713,10022,2nd Half Moneyline,Moneyline,true,0.99,0.01,0,,
UEFA - European Championship Women,20713,10031,1st Half Total Goals,Total,true,0.95,0.05,0,,
UEFA - European Championship Women,20713,10032,2nd Half Total Goals,Total,true,0.95,0.05,0,,
UEFA - European Championship Women,20713,10100,Correct Score,Correct Score,true,0.99,0.01,0,draftkings,betano
UEFA - European Championship Women,20713,10101,1st Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
UEFA - European Championship Women,20713,10102,2nd Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
UEFA - European Championship Women,20713,10111,1st Half Team Total,Total,true,0.95,0.05,0,,
UEFA - European Championship Women,20713,10112,1st Half Team Total,Total,true,0.95,0.05,0,,
UEFA - European Championship Women,20713,10121,1st Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
UEFA - European Championship Women,20713,10122,2nd Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
UEFA - European Championship Women,20713,10163,1st Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
UEFA - European Championship Women,20713,10164,2nd Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
UEFA - European Championship Women,20713,10211,2nd Half Team Total,Total,true,0.95,0.05,0,,
UEFA - European Championship Women,20713,10212,2nd Half Team Total,Total,true,0.95,0.05,0,,
UEFA - European Championship Women,20713,10222,Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
UEFA - European Championship Women,20713,10223,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
UEFA - European Championship Women,20713,10224,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
UEFA - European Championship Women,20713,10226,1st Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
UEFA - European Championship Women,20713,10227,2nd Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
UEFA - European Championship Women,20713,10228,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
UEFA - European Championship Women,20713,10229,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
UEFA - European Championship Women,20713,10230,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
UEFA - European Championship Women,20713,10231,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
COLOMBIA_PRIMERA_A,20124,0,Moneyline,Moneyline,true,0.95,0.05,0,,
COLOMBIA_PRIMERA_A,20124,10001,Asian Handicap,Spread,true,0.95,0.05,0,draftkings,1xbet
COLOMBIA_PRIMERA_A,20124,10002,Total Goals,Total,true,0.95,0.05,0,,
COLOMBIA_PRIMERA_A,20124,10003,Double Chance,Double Chance,true,0.99,0.01,0,draftkings,betano
COLOMBIA_PRIMERA_A,20124,10009,Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,draftkings,betano
COLOMBIA_PRIMERA_A,20124,10010,Draw No Bet,Moneyline,true,0.95,0.05,0,draftkings,betano
COLOMBIA_PRIMERA_A,20124,10015,1st Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
COLOMBIA_PRIMERA_A,20124,10016,2nd Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
COLOMBIA_PRIMERA_A,20124,10017,Team Total,Total,true,0.95,0.05,0,,
COLOMBIA_PRIMERA_A,20124,10018,Team Total,Total,true,0.95,0.05,0,,
COLOMBIA_PRIMERA_A,20124,10021,1st Half Moneyline,Moneyline,true,0.99,0.01,0,,
COLOMBIA_PRIMERA_A,20124,10022,2nd Half Moneyline,Moneyline,true,0.99,0.01,0,,
COLOMBIA_PRIMERA_A,20124,10031,1st Half Total Goals,Total,true,0.95,0.05,0,,
COLOMBIA_PRIMERA_A,20124,10032,2nd Half Total Goals,Total,true,0.95,0.05,0,,
COLOMBIA_PRIMERA_A,20124,10100,Correct Score,Correct Score,true,0.99,0.01,0,draftkings,betano
COLOMBIA_PRIMERA_A,20124,10101,1st Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
COLOMBIA_PRIMERA_A,20124,10102,2nd Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
COLOMBIA_PRIMERA_A,20124,10111,1st Half Team Total,Total,true,0.95,0.05,0,,
COLOMBIA_PRIMERA_A,20124,10112,1st Half Team Total,Total,true,0.95,0.05,0,,
COLOMBIA_PRIMERA_A,20124,10121,1st Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
COLOMBIA_PRIMERA_A,20124,10122,2nd Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
COLOMBIA_PRIMERA_A,20124,10163,1st Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
COLOMBIA_PRIMERA_A,20124,10164,2nd Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
COLOMBIA_PRIMERA_A,20124,10211,2nd Half Team Total,Total,true,0.95,0.05,0,,
COLOMBIA_PRIMERA_A,20124,10212,2nd Half Team Total,Total,true,0.95,0.05,0,,
COLOMBIA_PRIMERA_A,20124,10222,Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
COLOMBIA_PRIMERA_A,20124,10223,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
COLOMBIA_PRIMERA_A,20124,10224,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
COLOMBIA_PRIMERA_A,20124,10226,1st Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
COLOMBIA_PRIMERA_A,20124,10227,2nd Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
COLOMBIA_PRIMERA_A,20124,10228,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
COLOMBIA_PRIMERA_A,20124,10229,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
COLOMBIA_PRIMERA_A,20124,10230,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
COLOMBIA_PRIMERA_A,20124,10231,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
PERU_PRIMERA_DIVISION,20651,0,Moneyline,Moneyline,true,0.95,0.05,0,,
PERU_PRIMERA_DIVISION,20651,10001,Asian Handicap,Spread,true,0.95,0.05,0,draftkings,1xbet
PERU_PRIMERA_DIVISION,20651,10002,Total Goals,Total,true,0.95,0.05,0,,
PERU_PRIMERA_DIVISION,20651,10003,Double Chance,Double Chance,true,0.99,0.01,0,draftkings,betano
PERU_PRIMERA_DIVISION,20651,10009,Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,draftkings,betano
PERU_PRIMERA_DIVISION,20651,10010,Draw No Bet,Moneyline,true,0.95,0.05,0,draftkings,betano
PERU_PRIMERA_DIVISION,20651,10015,1st Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
PERU_PRIMERA_DIVISION,20651,10016,2nd Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
PERU_PRIMERA_DIVISION,20651,10017,Team Total,Total,true,0.95,0.05,0,,
PERU_PRIMERA_DIVISION,20651,10018,Team Total,Total,true,0.95,0.05,0,,
PERU_PRIMERA_DIVISION,20651,10021,1st Half Moneyline,Moneyline,true,0.99,0.01,0,,
PERU_PRIMERA_DIVISION,20651,10022,2nd Half Moneyline,Moneyline,true,0.99,0.01,0,,
PERU_PRIMERA_DIVISION,20651,10031,1st Half Total Goals,Total,true,0.95,0.05,0,,
PERU_PRIMERA_DIVISION,20651,10032,2nd Half Total Goals,Total,true,0.95,0.05,0,,
PERU_PRIMERA_DIVISION,20651,10100,Correct Score,Correct Score,true,0.99,0.01,0,draftkings,betano
PERU_PRIMERA_DIVISION,20651,10101,1st Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
PERU_PRIMERA_DIVISION,20651,10102,2nd Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
PERU_PRIMERA_DIVISION,20651,10111,1st Half Team Total,Total,true,0.95,0.05,0,,
PERU_PRIMERA_DIVISION,20651,10112,1st Half Team Total,Total,true,0.95,0.05,0,,
PERU_PRIMERA_DIVISION,20651,10121,1st Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
PERU_PRIMERA_DIVISION,20651,10122,2nd Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
PERU_PRIMERA_DIVISION,20651,10163,1st Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
PERU_PRIMERA_DIVISION,20651,10164,2nd Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
PERU_PRIMERA_DIVISION,20651,10211,2nd Half Team Total,Total,true,0.95,0.05,0,,
PERU_PRIMERA_DIVISION,20651,10212,2nd Half Team Total,Total,true,0.95,0.05,0,,
PERU_PRIMERA_DIVISION,20651,10222,Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
PERU_PRIMERA_DIVISION,20651,10223,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
PERU_PRIMERA_DIVISION,20651,10224,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
PERU_PRIMERA_DIVISION,20651,10226,1st Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
PERU_PRIMERA_DIVISION,20651,10227,2nd Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
PERU_PRIMERA_DIVISION,20651,10228,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
PERU_PRIMERA_DIVISION,20651,10229,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
PERU_PRIMERA_DIVISION,20651,10230,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
PERU_PRIMERA_DIVISION,20651,10231,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
